tonality,vector_means
10.0,-115.49847412109375
8.0,-77.01683044433594
9.0,-275.9125671386719
9.0,-33.918922424316406
5.0,-731.3360595703125
9.0,-58.40482711791992
8.0,-447.91937255859375
10.0,-188.4607696533203
10.0,-91.90306091308594
5.0,-236.69979858398438
1.0,-601.0411376953125
9.0,-83.81010437011719
8.0,-326.47821044921875
7.0,-1086.56787109375
10.0,-163.0994110107422
5.0,-336.7823791503906
10.0,-712.1581420898438
10.0,-396.0960693359375
8.0,-278.718994140625
7.0,-64.30939483642578
3.0,-1626.8868408203125
6.0,-1189.7127685546875
10.0,-466.7423095703125
10.0,-1641.60400390625
10.0,-1159.8336181640625
6.0,-385.1076965332031
10.0,-39.5189094543457
7.0,-366.93914794921875
10.0,-990.5660400390625
10.0,-164.27249145507812
9.0,-243.68470764160156
10.0,-199.73391723632812
10.0,-207.10475158691406
9.0,-104.7975845336914
8.0,-1308.9107666015625
7.0,-1431.9989013671875
5.0,-2688.4306640625
6.0,-923.0848999023438
8.0,-85.00525665283203
10.0,-316.19598388671875
10.0,-299.8620910644531
9.0,-124.4758529663086
6.0,-1173.1602783203125
9.0,-87.3514175415039
5.0,-73.60159301757812
7.0,-250.78634643554688
8.0,-69.58170318603516
10.0,-554.7616577148438
9.0,-99.53874206542969
3.0,-1447.7901611328125
8.0,-206.2380828857422
9.0,-252.17112731933594
9.0,-205.26202392578125
8.0,-67.97898864746094
10.0,-85.53311920166016
5.0,-135.81259155273438
8.0,-1243.9083251953125
10.0,-305.50079345703125
9.0,-217.09165954589844
10.0,-262.0088195800781
10.0,-391.4760437011719
8.0,-696.324951171875
9.0,-826.3206787109375
10.0,-313.1195983886719
4.0,-152.45994567871094
10.0,-385.9691467285156
1.0,-583.8807983398438
10.0,-826.7714233398438
9.0,-144.056396484375
4.0,-84.64916229248047
10.0,-1377.074462890625
10.0,-899.3460693359375
8.0,-147.10462951660156
9.0,-492.5928955078125
7.0,-40.34651565551758
2.0,-312.4996337890625
9.0,-77.57318878173828
9.0,-82.56262969970703
10.0,-80.8602066040039
3.0,-132.0666046142578
10.0,-147.83377075195312
5.0,-318.96929931640625
9.0,-502.4257507324219
10.0,-350.9590759277344
3.0,-41.62516784667969
10.0,-200.3406219482422
10.0,-92.91923522949219
7.0,-391.5759582519531
9.0,-259.6908874511719
9.0,-224.97169494628906
9.0,-119.55075073242188
8.0,-151.70645141601562
7.0,-146.32933044433594
4.0,-633.748291015625
2.0,-4360.7509765625
8.0,-183.2718048095703
5.0,-3883.7861328125
6.0,-3901.64013671875
9.0,-740.8414916992188
4.0,-4290.578125
8.0,-3960.983642578125
7.0,-3796.99853515625
7.0,-4597.9130859375
4.0,-1737.0098876953125
8.0,-4291.51513671875
8.0,-4780.3623046875
7.0,-1164.742919921875
3.0,-603.2023315429688
4.0,-294.12640380859375
9.0,-406.64605712890625
8.0,-205.30494689941406
8.0,-194.59303283691406
6.0,-661.0999145507812
9.0,-146.8643798828125
7.0,-291.3444519042969
9.0,-80.92378997802734
8.0,-190.0652313232422
3.0,-267.4833679199219
7.0,-355.7922058105469
8.0,-204.08815002441406
3.0,-443.1716613769531
2.0,-591.7592163085938
10.0,-611.6080322265625
10.0,-701.2710571289062
9.0,-733.14208984375
7.0,-290.6845397949219
9.0,-305.1086730957031
8.0,-1097.8106689453125
10.0,-308.758056640625
9.0,-86.18966674804688
4.0,-284.4966735839844
10.0,-200.54347229003906
1.0,-35.750396728515625
10.0,-37.649051666259766
9.0,-987.9048461914062
10.0,-42.75587463378906
7.0,-236.99244689941406
10.0,-339.1988525390625
9.0,-675.9406127929688
3.0,-258.8995361328125
5.0,-363.83502197265625
9.0,-383.1098327636719
10.0,-442.56634521484375
8.0,-910.1243896484375
10.0,-334.6427307128906
7.0,-1588.619384765625
9.0,-277.8331298828125
4.0,-179.79873657226562
6.0,-1240.724365234375
4.0,-4122.40380859375
5.0,-73.25430297851562
6.0,-4286.6640625
5.0,-240.6494140625
2.0,-389.0924377441406
3.0,-201.4151611328125
2.0,-280.7314758300781
10.0,-71.93152618408203
10.0,-217.55767822265625
10.0,-258.6656188964844
5.0,-675.8497314453125
4.0,-1026.252197265625
3.0,-976.2492065429688
10.0,-316.113037109375
9.0,-47.13400650024414
6.0,-254.6194610595703
8.0,-196.4708709716797
9.0,-264.5733337402344
2.0,-357.4493103027344
9.0,-540.6943359375
9.0,-37.409454345703125
8.0,-722.170654296875
3.0,-38.14704132080078
9.0,-185.14991760253906
8.0,-366.2324523925781
8.0,-149.54421997070312
8.0,-79.8118896484375
10.0,-361.6758728027344
7.0,-42.66596984863281
8.0,-275.01953125
5.0,-920.119873046875
9.0,-891.2747802734375
8.0,-16.921295166015625
8.0,-132.6390838623047
10.0,-431.91888427734375
9.0,-241.84152221679688
10.0,-269.7418212890625
9.0,-81.5946044921875
4.0,-288.168212890625
3.0,-71.35700225830078
8.0,-342.8056640625
9.0,-364.37200927734375
10.0,-368.32196044921875
9.0,-303.57684326171875
10.0,-262.112548828125
9.0,-851.42333984375
9.0,-166.12657165527344
8.0,-596.80126953125
10.0,-238.35264587402344
9.0,-186.59498596191406
7.0,-667.56005859375
8.0,-768.838623046875
10.0,-33.369930267333984
9.0,-134.90493774414062
10.0,-290.7506103515625
9.0,-177.7080535888672
10.0,-80.70649719238281
7.0,-156.5797576904297
10.0,-1220.322265625
9.0,-23.278226852416992
9.0,-213.1035919189453
10.0,-156.9261932373047
10.0,-55.486629486083984
8.0,-50.83108139038086
8.0,-44.66697311401367
8.0,-606.0675659179688
7.0,-200.72523498535156
2.0,-20.07988739013672
9.0,-512.9905395507812
7.0,-69.1595458984375
9.0,-180.418212890625
10.0,-323.97161865234375
10.0,-298.6620178222656
8.0,-159.10382080078125
9.0,-205.68289184570312
8.0,-355.38104248046875
9.0,-272.0036315917969
8.0,-213.99029541015625
8.0,-268.4735107421875
9.0,-381.43450927734375
8.0,-1294.493896484375
8.0,-148.88958740234375
8.0,-558.6970825195312
4.0,-450.0081787109375
7.0,-169.2210235595703
8.0,-446.6007995605469
8.0,-240.36708068847656
8.0,-818.685791015625
10.0,-398.5557861328125
5.0,-514.5114135742188
9.0,-61.6605110168457
8.0,-353.6871643066406
3.0,-302.6090087890625
9.0,-1391.3096923828125
1.0,-282.9143371582031
10.0,-178.0618896484375
8.0,-468.7977600097656
10.0,-3792.517578125
4.0,-384.3470458984375
3.0,-624.2982788085938
6.0,-2195.075439453125
9.0,-246.33609008789062
4.0,-310.31402587890625
10.0,-127.42514038085938
9.0,-324.72528076171875
10.0,-524.0081176757812
8.0,-325.65081787109375
3.0,-129.51385498046875
7.0,-1365.113037109375
8.0,-760.7255859375
10.0,-383.9280090332031
9.0,-70.00192260742188
5.0,-552.3428344726562
10.0,-146.99473571777344
4.0,-583.8184204101562
4.0,-249.0658416748047
10.0,-27.468690872192383
2.0,-232.9417724609375
9.0,-110.84391784667969
9.0,-1522.990478515625
10.0,-173.6588897705078
3.0,-237.6253204345703
10.0,-345.1546325683594
9.0,-336.7985534667969
10.0,-310.3948669433594
10.0,-374.0887756347656
8.0,-328.7546081542969
7.0,-177.41400146484375
9.0,-167.4342041015625
9.0,-111.53707885742188
9.0,-211.2230682373047
9.0,-202.32835388183594
5.0,-182.27041625976562
10.0,-92.31873321533203
8.0,-329.0527038574219
8.0,-289.8523254394531
9.0,-450.81622314453125
10.0,-990.8704833984375
10.0,-954.8174438476562
6.0,-336.774169921875
9.0,-423.3723449707031
2.0,-532.0460205078125
9.0,-663.5596313476562
10.0,-1723.907958984375
3.0,-602.7972412109375
8.0,-157.8050537109375
7.0,-2606.873046875
9.0,-891.5139770507812
8.0,-583.7672119140625
9.0,-366.4233703613281
10.0,-294.07855224609375
8.0,-1317.2523193359375
9.0,-145.1083221435547
10.0,-291.4085693359375
9.0,-623.4606323242188
10.0,-158.4996795654297
8.0,-2864.8369140625
9.0,-230.4394073486328
10.0,-342.51190185546875
7.0,-382.71038818359375
9.0,-451.2736511230469
9.0,-340.23394775390625
8.0,-246.40042114257812
10.0,-1214.4219970703125
8.0,-447.7305908203125
9.0,-137.9364471435547
9.0,-260.2340087890625
8.0,-132.238037109375
10.0,-70.00016021728516
8.0,-130.40855407714844
9.0,-183.3328857421875
1.0,-1221.52197265625
1.0,-328.2231750488281
9.0,-44.227378845214844
1.0,-133.10252380371094
10.0,-503.9744567871094
5.0,-806.3651733398438
7.0,-1119.111572265625
9.0,-52.61249542236328
10.0,-50.25080108642578
9.0,-525.713134765625
9.0,-959.9671020507812
7.0,-445.5388488769531
5.0,-1183.7598876953125
10.0,-1336.5260009765625
9.0,-300.8796081542969
5.0,-342.24737548828125
8.0,-126.1905288696289
8.0,-323.0926818847656
10.0,-431.2464904785156
10.0,-620.3629150390625
10.0,-300.3436279296875
9.0,-262.0376892089844
10.0,-185.63336181640625
10.0,-488.8182678222656
10.0,-233.48568725585938
10.0,-562.7455444335938
4.0,-2606.6376953125
7.0,-173.8633575439453
1.0,-985.1389770507812
9.0,-160.93714904785156
7.0,-538.7267456054688
7.0,-557.7455444335938
7.0,-144.8599853515625
9.0,-236.279541015625
9.0,-468.20428466796875
9.0,-139.96829223632812
8.0,-1275.70166015625
5.0,-213.5504150390625
10.0,-458.26519775390625
9.0,-30.385690689086914
10.0,-171.92742919921875
8.0,-162.18431091308594
8.0,-555.5158081054688
9.0,-447.54595947265625
5.0,-280.14581298828125
9.0,-486.2861022949219
4.0,-4360.57275390625
3.0,-1895.103515625
10.0,-33.4793586730957
8.0,-725.8363037109375
5.0,-247.57981872558594
2.0,-26.253623962402344
10.0,-293.9067687988281
10.0,-347.5964050292969
9.0,-404.5558166503906
10.0,-222.74856567382812
9.0,-97.68058013916016
7.0,-293.49029541015625
10.0,-96.80155944824219
9.0,-77.47958374023438
1.0,-103.56741333007812
2.0,-81.77493286132812
9.0,-95.0780258178711
9.0,-1091.37939453125
10.0,-613.4944458007812
8.0,-111.2099838256836
10.0,-334.0565185546875
10.0,-178.97621154785156
10.0,-500.0335388183594
10.0,-159.16275024414062
10.0,-249.19407653808594
10.0,-48.51331329345703
9.0,-237.7547607421875
9.0,-56.13863754272461
7.0,-125.34404754638672
8.0,-675.40576171875
3.0,-770.5639038085938
9.0,-358.2109680175781
8.0,-472.4425048828125
7.0,-331.3523254394531
10.0,-63.30652618408203
10.0,-342.6960144042969
4.0,-208.37071228027344
5.0,-294.9666442871094
9.0,-512.7747192382812
10.0,-276.12359619140625
10.0,-1416.1170654296875
10.0,-269.0236511230469
10.0,-286.4654846191406
9.0,-447.5030822753906
8.0,-498.8776550292969
7.0,-1291.5628662109375
4.0,-3343.429931640625
8.0,-1191.082275390625
10.0,-172.70986938476562
8.0,-217.6733856201172
9.0,-109.63661193847656
9.0,-72.1021957397461
10.0,-146.25523376464844
9.0,-1675.74267578125
10.0,-204.69671630859375
9.0,-364.79998779296875
9.0,-157.684326171875
6.0,-506.3078308105469
10.0,-103.62786865234375
9.0,-320.6676330566406
10.0,-79.8005599975586
5.0,-504.6605224609375
9.0,-322.9599609375
10.0,-370.99981689453125
10.0,-281.5234069824219
7.0,-86.65006256103516
4.0,-592.1677856445312
7.0,-3597.05810546875
9.0,-130.82080078125
10.0,-437.12847900390625
9.0,-69.59919738769531
5.0,-427.4657287597656
7.0,-443.2815856933594
10.0,-397.3053894042969
5.0,-402.6315612792969
9.0,-198.9378204345703
8.0,-140.69444274902344
9.0,-144.163330078125
10.0,-422.1087646484375
10.0,-154.9688262939453
8.0,-256.96527099609375
8.0,-378.3299865722656
8.0,-233.1585693359375
10.0,-784.2214965820312
10.0,-58.97740936279297
10.0,-201.38880920410156
10.0,-217.47628784179688
9.0,-57.62071228027344
7.0,-110.56752014160156
6.0,-131.39013671875
8.0,-46.58729553222656
6.0,-94.1724853515625
1.0,-1069.583251953125
6.0,-436.4940185546875
3.0,-104.9380111694336
8.0,-256.4113464355469
8.0,-203.95083618164062
8.0,-268.38372802734375
7.0,-84.70359802246094
9.0,-63.981449127197266
4.0,-160.63150024414062
5.0,-159.27003479003906
9.0,-153.9049530029297
7.0,-586.9447631835938
10.0,-1106.3948974609375
9.0,-341.7911376953125
6.0,-208.9085235595703
7.0,-1132.2493896484375
9.0,-424.4389953613281
9.0,-437.5624084472656
8.0,-50.149288177490234
5.0,-182.18858337402344
3.0,-137.16561889648438
7.0,-569.461181640625
6.0,-261.4859313964844
10.0,-119.3332748413086
9.0,-381.954345703125
5.0,-1406.9835205078125
8.0,-1084.2943115234375
8.0,-916.359619140625
9.0,-46.74419021606445
10.0,-523.4249877929688
4.0,-281.56085205078125
8.0,-60.461673736572266
9.0,-194.3423614501953
10.0,-722.7468872070312
10.0,-468.734619140625
9.0,-33.20543670654297
8.0,-743.7503051757812
9.0,-443.3896179199219
9.0,-3686.003173828125
3.0,-16.213512420654297
10.0,-195.09817504882812
10.0,-112.09137725830078
6.0,-15.016799926757812
10.0,-7.31980562210083
10.0,-163.09326171875
9.0,-1434.0426025390625
7.0,-347.2030029296875
7.0,-35.677398681640625
7.0,-725.9640502929688
10.0,-523.2813720703125
5.0,-121.44326782226562
9.0,-84.88166809082031
10.0,-163.01466369628906
10.0,-219.85594177246094
10.0,-88.03883361816406
8.0,-109.53112030029297
10.0,-220.54739379882812
9.0,-2021.07470703125
10.0,-145.1876678466797
1.0,-308.66290283203125
9.0,-725.3624877929688
10.0,-831.2855834960938
10.0,-54.04267120361328
10.0,-87.79913330078125
9.0,-60.1241455078125
8.0,-82.6662826538086
7.0,-920.935791015625
4.0,-339.8316345214844
6.0,-1141.9554443359375
8.0,-250.95579528808594
10.0,-1041.6512451171875
3.0,-512.4124145507812
3.0,-448.94244384765625
10.0,-319.96783447265625
7.0,-298.9795837402344
10.0,-139.0103302001953
9.0,-125.80115509033203
10.0,-616.53955078125
10.0,-341.65447998046875
10.0,-110.96694946289062
7.0,-510.40631103515625
10.0,-56.3143424987793
4.0,-67.68536376953125
4.0,-154.5734405517578
6.0,-442.6997985839844
9.0,-708.8733520507812
10.0,-304.2513732910156
7.0,-249.70225524902344
7.0,-323.7088928222656
7.0,-309.5850524902344
8.0,-1125.097412109375
5.0,-291.8439025878906
9.0,-832.6954345703125
7.0,-360.6429748535156
8.0,-397.11004638671875
5.0,-383.5846252441406
10.0,-736.3823852539062
10.0,-794.8622436523438
9.0,-719.8519287109375
5.0,-416.0679016113281
10.0,-96.61012268066406
8.0,-1147.2247314453125
7.0,-201.68783569335938
9.0,-1421.5155029296875
5.0,-632.9039916992188
9.0,-231.3299560546875
5.0,-809.980224609375
7.0,-418.2557067871094
9.0,-2715.126953125
10.0,-981.5454711914062
10.0,-155.7532958984375
9.0,-535.7249145507812
5.0,-70.8194580078125
9.0,-235.77047729492188
2.0,-1830.2625732421875
10.0,-273.3241882324219
6.0,-298.384765625
10.0,-176.97006225585938
7.0,-4354.40087890625
9.0,-4418.50537109375
8.0,-993.0833129882812
3.0,-155.51791381835938
10.0,-229.38296508789062
10.0,-481.18701171875
10.0,-346.5785217285156
10.0,-239.0423126220703
10.0,-72.64063262939453
8.0,-116.7945556640625
10.0,-16.81767463684082
9.0,-74.96234130859375
8.0,-45.841705322265625
6.0,-4777.1103515625
4.0,-4238.95654296875
3.0,-271.0265197753906
7.0,-150.91452026367188
9.0,-4174.22021484375
10.0,-74.50001525878906
9.0,-269.39013671875
7.0,-2217.2177734375
4.0,-172.64561462402344
10.0,-332.77392578125
3.0,-186.3528289794922
9.0,-266.1670227050781
9.0,-44.98724365234375
9.0,-598.5952758789062
8.0,-162.64254760742188
9.0,-194.99472045898438
10.0,-506.53887939453125
10.0,-524.4526977539062
8.0,-417.5628967285156
9.0,-112.54224395751953
10.0,-179.6820068359375
9.0,-40.033809661865234
9.0,-292.115478515625
8.0,-386.04217529296875
8.0,-525.9490356445312
10.0,-100.31790161132812
10.0,-281.5242614746094
8.0,-163.0188751220703
7.0,-201.7191162109375
2.0,-165.75827026367188
9.0,-60.36213684082031
10.0,-247.9292755126953
8.0,-75.03072357177734
10.0,-188.65386962890625
7.0,-211.84698486328125
8.0,-4352.7880859375
10.0,-61.1019172668457
10.0,-69.26055145263672
8.0,-466.5138244628906
9.0,-4508.55517578125
1.0,-24.630277633666992
10.0,-43.52639389038086
10.0,-322.0066223144531
7.0,-1578.7451171875
9.0,-281.9088439941406
9.0,-121.83712768554688
10.0,-61.349544525146484
3.0,-337.7940673828125
8.0,-174.2127227783203
8.0,-50.273616790771484
1.0,-114.2010269165039
6.0,-140.3952178955078
10.0,-883.4910888671875
8.0,-192.8294677734375
4.0,-77.1614990234375
5.0,-301.3518371582031
5.0,-142.4444122314453
5.0,-188.79428100585938
10.0,-110.45610809326172
7.0,-91.39208221435547
9.0,-103.5663070678711
8.0,-106.53256225585938
10.0,-59.21516036987305
8.0,-195.1383514404297
10.0,-129.75770568847656
9.0,-118.69570922851562
7.0,-81.0990219116211
10.0,-144.0272979736328
9.0,-511.0681457519531
3.0,-134.88792419433594
8.0,-68.57210540771484
10.0,-487.624755859375
8.0,-141.61231994628906
10.0,-205.99114990234375
10.0,-85.97858428955078
7.0,-901.5532836914062
7.0,-330.5662536621094
10.0,-331.5783996582031
8.0,-359.4477844238281
8.0,-652.7798461914062
8.0,-238.92478942871094
10.0,-113.54397583007812
10.0,-446.25982666015625
10.0,-288.57684326171875
9.0,-944.6776123046875
9.0,-52.48868179321289
3.0,-22.559480667114258
9.0,-394.1679992675781
9.0,-358.003173828125
5.0,-1509.33837890625
1.0,-1756.1326904296875
8.0,-110.33992004394531
10.0,-144.1045684814453
9.0,-369.9354248046875
8.0,-91.78118896484375
5.0,-61.21910858154297
9.0,-738.9830322265625
9.0,-1291.6060791015625
8.0,-858.0573120117188
8.0,-258.8728942871094
10.0,-170.00015258789062
8.0,-87.94355010986328
8.0,-66.85466003417969
10.0,-228.66209411621094
10.0,-130.3896484375
10.0,-99.69721221923828
10.0,-689.6910400390625
3.0,-377.02105712890625
9.0,-188.41525268554688
10.0,-24.226354598999023
10.0,-398.77410888671875
8.0,-66.53366088867188
8.0,-905.3154296875
10.0,-224.25161743164062
10.0,-142.80255126953125
10.0,-113.79033660888672
10.0,-235.0767822265625
8.0,-131.96595764160156
5.0,-182.87062072753906
4.0,-170.968994140625
5.0,-292.051025390625
1.0,-99.56244659423828
2.0,-242.0542755126953
4.0,-636.6959228515625
7.0,-326.5521240234375
8.0,-2081.646240234375
4.0,-289.62176513671875
10.0,-628.3955078125
9.0,-30.633962631225586
8.0,-27.03197479248047
2.0,-4057.957275390625
3.0,-1138.350830078125
5.0,-666.771728515625
5.0,-68.68716430664062
9.0,-278.8410949707031
7.0,-3623.31103515625
10.0,-195.49502563476562
5.0,-2586.304443359375
9.0,-1432.6590576171875
9.0,-231.27981567382812
8.0,-2334.61962890625
10.0,-170.81114196777344
9.0,-85.15821075439453
8.0,-551.2171020507812
5.0,-65.21749114990234
4.0,-249.33383178710938
10.0,-72.65568542480469
3.0,-67.8094253540039
8.0,-167.56011962890625
9.0,-151.73297119140625
2.0,-75.2248306274414
10.0,-345.9300842285156
10.0,-273.1539001464844
9.0,-586.146240234375
8.0,-483.5920715332031
5.0,-389.8047180175781
7.0,-1254.238037109375
9.0,-475.0625915527344
5.0,-195.8562469482422
9.0,-122.61372375488281
6.0,-93.26912689208984
9.0,-65.53744506835938
8.0,-751.0498046875
10.0,-1512.0574951171875
10.0,-170.01754760742188
10.0,-475.84197998046875
8.0,-307.0196533203125
10.0,-4743.1953125
10.0,-955.4506225585938
9.0,-159.8896484375
5.0,-247.76393127441406
10.0,-36.4854736328125
5.0,-255.65208435058594
7.0,-2840.1025390625
7.0,-177.9131622314453
9.0,-178.88214111328125
6.0,-1280.1429443359375
10.0,-315.6071472167969
8.0,-845.801025390625
8.0,-484.40203857421875
5.0,-490.66363525390625
8.0,-259.57177734375
5.0,-956.6322631835938
